由攻角引起的气动系数
num_H		num_Ma	num_alpha
6		7		10

data_H
500	1000	2000	3000	4000	5000	
data_Ma
0.0311968	0.0623935	0.0935903	0.124787	0.155984	0.187181	0.218377	
data_alpha
-10	-4.44444	-1.66667	0	1.11111	3.88889	6.66667	9.44444	12.2222	15	

不同攻角下的轴向力Cxa(指向头部为正，行为攻角，列为马赫数，下同）
H0.5
     -0.16478293	     -0.22060644	     -0.28917452	     -0.16246861	     -0.07799803	     -0.07799803	     -0.07799803	     -0.16018477	     -0.09218657	     -0.07852675	
     -0.07912959	     -0.09491044	     -0.12344099	     -0.18254957	     -0.16604939	     -0.22195528	     -0.29062106	     -0.07912959	     -0.07912959	     -0.07912959	
     -0.16094786	     -0.09282384	     -0.07923237	     -0.08912421	     -0.07987531	     -0.09571877	     -0.12435375	     -0.16708505	     -0.22318848	     -0.29200136	
     -0.07987531	     -0.07987531	     -0.07987531	     -0.08800648	     -0.16163759	     -0.09342726	     -0.07984747	     -0.08054688	     -0.09649210	     -0.12527166	
H2
     -0.16818195	     -0.22454101	     -0.29359977	     -0.16576802	     -0.08054688	     -0.08054688	     -0.08054688	     -0.16234415	     -0.09397556	     -0.08046386	
     -0.08124557	     -0.09730738	     -0.12626673	     -0.18616098	     -0.16943631	     -0.22609047	     -0.29547884	     -0.08124557	     -0.08124557	     -0.08124557	
     -0.16311232	     -0.09461170	     -0.08111835	     -0.09137983	     -0.08199710	     -0.09822082	     -0.12740809	     -0.17086340	     -0.22790483	     -0.29763831	
     -0.08199710	     -0.08199710	     -0.08199710	     -0.08997186	     -0.16399855	     -0.09528836	     -0.08183635	     -0.08283291	     -0.09924781	     -0.12871109	
     -0.17250893	     -0.23009258	     -0.30019509	     -0.16977777	     -0.08283291	     -0.08283291	     -0.08283291	     -0.15896804	     -0.09102725	     -0.07734917	
     -0.07793604	     -0.09368524	     -0.12216690	     -0.18119247	     -0.16472446	     -0.22054284	     -0.28911442	     -0.07793604	     -0.07793604	     -0.07793604	
     -0.16013470	     -0.09213509	     -0.07847655	     -0.08830800	     -0.07908025	     -0.09486230	     -0.12339460	     -0.16600519	     -0.22191782	     -0.29058505	
H3
     -0.07908025	     -0.07908025	     -0.07908025	     -0.08730439	     -0.16090633	     -0.09278715	     -0.07918988	     -0.07983416	     -0.09567972	     -0.12431772	
     -0.16705209	     -0.22316214	     -0.29198114	     -0.16469294	     -0.07983416	     -0.07983416	     -0.07983416	     -0.16160357	     -0.09338952	     -0.07981178	
     -0.08051313	     -0.09645865	     -0.12524608	     -0.18481628	     -0.16815983	     -0.22452974	     -0.29358792	     -0.08051313	     -0.08051313	     -0.08051313	
     -0.16231723	     -0.09394399	     -0.08043498	     -0.09054838	     -0.08121940	     -0.09729064	     -0.12625192	     -0.16942865	     -0.22609475	     -0.29548297	
     -0.08121940	     -0.08121940	     -0.08121940	     -0.08922809	     -0.16309305	     -0.09456722	     -0.08109698	     -0.08197998	     -0.09820995	     -0.12740746	
     -0.17087300	     -0.22793414	     -0.29767926	     -0.16825967	     -0.08197998	     -0.08197998	     -0.08197998	     -0.16399445	     -0.09527533	     -0.08182376	
     -0.08282573	     -0.09924902	     -0.12872490	     -0.18957248	     -0.17254050	     -0.23013753	     -0.30027463	     -0.08282573	     -0.08282573	     -0.08282573	
H4
     -0.15883789	     -0.09089470	     -0.07721964	     -0.08702316	     -0.07780784	     -0.09355884	     -0.12204291	     -0.16460344	     -0.22042998	     -0.28900129	
     -0.07780784	     -0.07780784	     -0.07780784	     -0.08634040	     -0.16003122	     -0.09202877	     -0.07837284	     -0.07897831	     -0.09476291	     -0.12329899	
     -0.16591364	     -0.22182682	     -0.29049929	     -0.16358669	     -0.07897831	     -0.07897831	     -0.07897831	     -0.16081954	     -0.09270857	     -0.07910217	
     -0.07974914	     -0.09559892	     -0.12424283	     -0.18356053	     -0.16698332	     -0.22310566	     -0.29195158	     -0.07974914	     -0.07974914	     -0.07974914	
     -0.16153365	     -0.09331436	     -0.07973814	     -0.08973269	     -0.08044359	     -0.09639572	     -0.12519097	     -0.16811734	     -0.22451150	     -0.29358238	
     -0.08044359	     -0.08044359	     -0.08044359	     -0.08851105	     -0.16226392	     -0.09388936	     -0.08037624	     -0.08116654	     -0.09724720	     -0.12622161	
     -0.16941481	     -0.22610926	     -0.29551213	     -0.16690476	     -0.08116654	     -0.08116654	     -0.08116654	     -0.16305471	     -0.09452130	     -0.08105314	
H5
     -0.08194477	     -0.09818851	     -0.12740430	     -0.18775300	     -0.17089283	     -0.22798545	     -0.29777430	     -0.08194477	     -0.08194477	     -0.08194477	
     -0.16398404	     -0.09523198	     -0.08179803	     -0.09227107	     -0.08281127	     -0.09925310	     -0.12875697	     -0.17260650	     -0.23024553	     -0.30041097	
     -0.08281127	     -0.08281127	     -0.08281127	     -0.08758069	     -0.15870199	     -0.09076030	     -0.07708412	     -0.07767372	     -0.09342672	     -0.12191350	
     -0.16447694	     -0.22030772	     -0.28887942	     -0.16215599	     -0.07767372	     -0.07767372	     -0.07767372	     -0.15992340	     -0.09191887	     -0.07826446	
     -0.07887181	     -0.09465904	     -0.12319871	     -0.18232164	     -0.16581826	     -0.22173690	     -0.29041982	     -0.07887181	     -0.07887181	     -0.07887181	
     -0.16073092	     -0.09261889	     -0.07901060	     -0.08891295	     -0.07966036	     -0.09551451	     -0.12416491	     -0.16690789	     -0.22304925	     -0.29190519	
     -0.07966036	     -0.07966036	     -0.07966036	     -0.08780468	     -0.16145982	     -0.09323423	     -0.07966135	     -0.08037109	     -0.09633034	     -0.12513310	

由侧滑角引起的气动系数
Num_beta
7
data_beta
-8	-5	-2	0	2	5	8	

不同侧滑角下的轴向力Cxb
H0.5
      0.34830459	      0.23473980	      0.14150066	      0.00273484	      0.14150066	      0.23473980	      0.34830459	
     -0.00866317	     -0.00866317	     -0.00866317	     -0.00391416	     -0.00866317	     -0.00866317	     -0.00866317	
     -0.01381537	      0.00302306	      0.10341417	      0.13233860	      0.10341417	      0.00302306	     -0.01381537	
      0.07031515	      0.01995210	     -0.00816249	      0.16800470	     -0.00816249	      0.01995210	      0.07031515	
      0.35009614	      0.23612282	      0.14255599	      0.00642467	      0.14255599	      0.23612282	      0.35009614	
     -0.00816249	     -0.00816249	     -0.00816249	     -0.00113898	     -0.00816249	     -0.00816249	     -0.00816249	
     -0.01344536	      0.00347636	      0.10435243	      0.13553993	      0.10435243	      0.00347636	     -0.01344536	
H1
      0.07105252	      0.02046435	     -0.00777477	      0.17129173	     -0.00777477	      0.02046435	      0.07105252	
      0.35212287	      0.23761459	      0.14360743	      0.00774334	      0.14360743	      0.23761459	      0.35212287	
     -0.00777477	     -0.00777477	     -0.00777477	     -0.00327240	     -0.00777477	     -0.00777477	     -0.00777477	
     -0.01315172	      0.00387172	      0.10533063	      0.13011260	      0.10533063	      0.00387172	     -0.01315172	
      0.07178594	      0.02092805	     -0.00745868	      0.16658023	     -0.00745868	      0.02092805	      0.07178594	
      0.35438783	      0.23929469	      0.14473331	      0.00565031	      0.14473331	      0.23929469	      0.35438783	
     -0.00745868	     -0.00745868	     -0.00745868	     -0.00179580	     -0.00745868	     -0.00745868	     -0.00745868	
H2
     -0.01840763	     -0.00173498	      0.09772323	      0.13452150	      0.09772323	     -0.00173498	     -0.01840763	
      0.06493706	      0.01504095	     -0.01280986	      0.17012356	     -0.01280986	      0.01504095	      0.06493706	
      0.34214875	      0.22915950	      0.13650014	      0.00729723	      0.13650014	      0.22915950	      0.34214875	
     -0.01280986	     -0.01280986	     -0.01280986	     -0.00039947	     -0.01280986	     -0.01280986	     -0.01280986	
     -0.01625770	      0.00042503	      0.09996472	      0.13750092	      0.09996472	      0.00042503	     -0.01625770	
      0.06718782	      0.01723696	     -0.01064808	      0.16427665	     -0.01064808	      0.01723696	      0.06718782	
      0.34469190	      0.23159514	      0.13881895	      0.00451508	      0.13881895	      0.23159514	      0.34469190	
H3
     -0.01064808	     -0.01064808	     -0.01064808	     -0.00270852	     -0.01064808	     -0.01064808	     -0.01064808	
     -0.01518396	      0.00153416	      0.10126634	      0.13340976	      0.10126634	      0.00153416	     -0.01518396	
      0.06842768	      0.01837837	     -0.00956246	      0.16897025	     -0.00956246	      0.01837837	      0.06842768	
      0.34645329	      0.23319051	      0.14019883	      0.00678480	      0.14019883	      0.23319051	      0.34645329	
     -0.00956246	     -0.00956246	     -0.00956246	     -0.00085010	     -0.00956246	     -0.00956246	     -0.00956246	
     -0.01449500	      0.00227795	      0.10230454	      0.13640733	      0.10230454	      0.00227795	     -0.01449500	
      0.06935279	      0.01916032	     -0.00885936	      0.17244367	     -0.00885936	      0.01916032	      0.06935279	
H4
      0.34817394	      0.23458487	      0.14133232	      0.00222258	      0.14133232	      0.23458487	      0.34817394	
     -0.00885936	     -0.00885936	     -0.00885936	     -0.00437018	     -0.00885936	     -0.00885936	     -0.00885936	
     -0.01400094	      0.00284368	      0.10326778	      0.13192868	      0.10326778	      0.00284368	     -0.01400094	
      0.07015121	      0.01977354	     -0.00834855	      0.16766225	     -0.00834855	      0.01977354	      0.07015121	
      0.35000239	      0.23600554	      0.14239973	      0.00607702	      0.14239973	      0.23600554	      0.35000239	
     -0.00834855	     -0.00834855	     -0.00834855	     -0.00147332	     -0.00834855	     -0.00834855	     -0.00834855	
     -0.01362287	      0.00330698	      0.10422718	      0.13527711	      0.10422718	      0.00330698	     -0.01362287	
H5
      0.07090579	      0.02029769	     -0.00795146	      0.17109601	     -0.00795146	      0.02029769	      0.07090579	
      0.35208273	      0.23752958	      0.14348658	      0.00745138	      0.14348658	      0.23752958	      0.35208273	
     -0.00795146	     -0.00795146	     -0.00795146	     -0.00378863	     -0.00795146	     -0.00795146	     -0.00795146	
     -0.01332300	      0.00371144	      0.10522997	      0.12945782	      0.10522997	      0.00371144	     -0.01332300	
      0.07166027	      0.02077235	     -0.00762854	      0.16605764	     -0.00762854	      0.02077235	      0.07166027	
      0.35440912	      0.23925191	      0.14464486	      0.00516363	      0.14464486	      0.23925191	      0.35440912	
     -0.00762854	     -0.00762854	     -0.00762854	     -0.00225854	     -0.00762854	     -0.00762854	     -0.00762854	

不同侧滑角下的法向力Cyb
H0.5
      1.65427513	      1.40781889	      1.15126613	      0.39272076	      1.15126613	      1.40781889	      1.65427513	
      0.34107036	      0.34107036	      0.34107036	      0.01019537	      0.34107036	      0.34107036	      0.34107036	
      0.06573457	     -0.21095836	     -0.75564228	      0.86098360	     -0.75564228	     -0.21095836	      0.06573457	
      0.88899733	      0.61886240	      0.34269628	      1.19402747	      0.34269628	      0.61886240	      0.88899733	
      1.66177524	      1.41426909	      1.15659715	      0.39553345	      1.15659715	      1.41426909	      1.66177524	
      0.34269628	      0.34269628	      0.34269628	      0.00988369	      0.34269628	      0.34269628	      0.34269628	
      0.06615724	     -0.21205578	     -0.75990012	      0.86956955	     -0.75990012	     -0.21205578	      0.06615724	
H1
      0.89406432	      0.62240685	      0.34468475	      1.20948592	      0.34468475	      0.62240685	      0.89406432	
      1.67123749	      1.42232269	      1.16309589	      0.40196676	      1.16309589	      1.42232269	      1.67123749	
      0.34468475	      0.34468475	      0.34468475	      0.01357164	      0.34468475	      0.34468475	      0.34468475	
      0.06667758	     -0.21337081	     -0.76500790	      0.85979957	     -0.76500790	     -0.21337081	      0.06667758	
      0.90016868	      0.62668059	      0.34708558	      1.19117015	      0.34708558	      0.62668059	      0.90016868	
      1.68260475	      1.43230561	      1.17101401	      0.39423117	      1.17101401	      1.43230561	      1.68260475	
      0.34708558	      0.34708558	      0.34708558	      0.00997308	      0.34708558	      0.34708558	      0.34708558	
H2
      0.06480700	     -0.20837272	     -0.74665437	      0.86594816	     -0.74665437	     -0.20837272	      0.06480700	
      0.87826857	      0.61136245	      0.33846060	      1.20328432	      0.33846060	      0.61136245	      0.87826857	
      1.64189060	      1.39706485	      1.14264502	      0.39947698	      1.14264502	      1.39706485	      1.64189060	
      0.33846060	      0.33846060	      0.33846060	      0.00987471	      0.33846060	      0.33846060	      0.33846060	
      0.06492564	     -0.20868026	     -0.74775917	      0.87999356	     -0.74775917	     -0.20868026	      0.06492564	
      0.87962071	      0.61230523	      0.33898961	      1.18948856	      0.33898961	      0.61230523	      0.87962071	
      1.64438533	      1.39921366	      1.14437804	      0.39329662	      1.14437804	      1.39921366	      1.64438533	
H3
      0.33898961	      0.33898961	      0.33898961	      0.01007481	      0.33898961	      0.33898961	      0.33898961	
      0.06512034	     -0.20923613	     -0.74964270	      0.86309686	     -0.74964270	     -0.20923613	      0.06512034	
